id,date,work_performed,primary_source
774,1820-12-28,386,Th OC-91
775,1820-12-28,119,Th OC-91
776,1820-12-28,315,Th OC-91
777,1820-12-29,212,Th OC-91
778,1820-12-29,239,Th OC-91
779,1820-12-30,26,Th OC-91
780,1820-12-30,294,Th OC-91
781,1820-12-30,119,Th OC-91
782,1820-12-31,73,Th OC-91
783,1820-12-31,12,Th OC-91
784,1820-12-31,254,Th OC-91
785,1821-01-01,23,Th OC-91
786,1821-01-01,241,Th OC-91
787,1821-01-02,119,Th OC-91
788,1821-01-02,240,Th OC-91
789,1821-01-03,212,Th OC-91
790,1821-01-03,315,Th OC-91
791,1821-01-04,219,Th OC-91
792,1821-01-04,374,Th OC-91
793,1821-01-05,104,Th OC-91
794,1821-01-05,380,Th OC-91
795,1821-01-06,386,Th OC-91
796,1821-01-06,119,Th OC-91
797,1821-01-07,58,Th OC-91
798,1821-01-07,20,Th OC-91
799,1821-01-08,53,Th OC-91
800,1821-01-08,157,Th OC-91
801,1821-01-08,119,Th OC-91
802,1821-01-09,219,Th OC-91
803,1821-01-09,151,Th OC-91
804,1821-01-10,294,Th OC-91
805,1821-01-10,290,Th OC-91
806,1821-01-11,140,Th OC-91
807,1821-01-11,135,Th OC-91
808,1821-01-11,2,Th OC-91
809,1821-01-12,23,Th OC-91
810,1821-01-12,160,Th OC-91
811,1821-01-12,383,Th OC-91
812,1821-01-13,200,Th OC-91
813,1821-01-13,282,Th OC-91
814,1821-01-14,294,Th OC-91
815,1821-01-14,120,Th OC-91
816,1821-01-14,336,Th OC-91
817,1821-01-15,73,Th OC-91
818,1821-01-15,119,Th OC-91
819,1821-01-15,254,Th OC-91
820,1821-01-16,139,Th OC-91
821,1821-01-16,53,Th OC-91
822,1821-01-17,23,Th OC-91
823,1821-01-17,380,Th OC-91
824,1821-01-18,36,Th OC-91
825,1821-01-18,374,Th OC-91
826,1821-01-18,119,Th OC-91
827,1821-01-19,150,Th OC-91
828,1821-01-19,140,Th OC-91
829,1821-01-22,135,Th OC-91
830,1821-01-22,375,Th OC-91
831,1821-01-22,151,Th OC-91
832,1821-01-23,212,Th OC-91
833,1821-01-23,12,Th OC-91
834,1821-01-24,200,Th OC-91
835,1821-01-24,389,Th OC-91
836,1821-01-25,104,Th OC-91
837,1821-01-25,255,Th OC-91
838,1821-01-25,378,Th OC-91
839,1821-01-26,389,Th OC-91
840,1821-01-26,136,Th OC-91
841,1821-01-27,212,Th OC-91
842,1821-01-27,182,Th OC-91
843,1821-01-28,290,Th OC-91
844,1821-01-28,119,Th OC-91
845,1821-01-29,104,Th OC-91
846,1821-01-29,140,Th OC-91
847,1821-01-29,160,Th OC-91
848,1821-01-30,241,Th OC-91
849,1821-01-31,73,Th OC-91
850,1821-01-31,389,Th OC-91
851,1821-02-01,26,Th OC-91
852,1821-02-01,212,Th OC-91
853,1821-02-02,53,Th OC-91
854,1821-02-02,386,Th OC-91
855,1821-02-02,119,Th OC-91
856,1821-02-03,95,Th OC-91
857,1821-02-03,383,Th OC-91
858,1821-02-04,2,Th OC-91
859,1821-02-04,333,Th OC-91
860,1821-02-05,12,Th OC-91
861,1821-02-05,251,Th OC-91
862,1821-02-05,374,Th OC-91
863,1821-02-06,36,Th OC-91
864,1821-02-06,389,Th OC-91
865,1821-02-07,139,Th OC-91
866,1821-02-07,53,Th OC-91
867,1821-02-08,160,Th OC-91
868,1821-02-08,388,Th OC-91
869,1821-02-09,386,Th OC-91
870,1821-02-09,389,Th OC-91
871,1821-02-10,212,Th OC-91
872,1821-02-10,239,Th OC-91
873,1821-02-11,73,Th OC-91
874,1821-02-11,389,Th OC-91
875,1821-02-12,336,Th OC-91
876,1821-02-12,119,Th OC-91
877,1821-02-13,95,Th OC-91
878,1821-02-13,255,Th OC-91
879,1821-02-15,26,Th OC-91
880,1821-02-15,389,Th OC-91
881,1821-02-16,104,Th OC-91
882,1821-02-16,380,Th OC-91
883,1821-02-17,331,Th OC-91
884,1821-02-17,389,Th OC-91
885,1821-02-18,139,Th OC-91
886,1821-02-18,212,Th OC-91
887,1821-02-19,26,Th OC-91
888,1821-02-19,246,Th OC-91
889,1821-02-19,73,Th OC-91
890,1821-02-20,280,Th OC-91
891,1821-02-20,240,Th OC-91
892,1821-02-21,246,Th OC-91
893,1821-02-21,36,Th OC-91
894,1821-02-21,119,Th OC-91
895,1821-02-22,212,Th OC-91
896,1821-02-22,327,Th OC-91
897,1821-02-23,246,Th OC-91
898,1821-02-23,331,Th OC-91
899,1821-02-23,378,Th OC-91
900,1821-02-24,20,Th OC-91
901,1821-02-24,241,Th OC-91
902,1821-02-25,95,Th OC-91
903,1821-02-25,383,Th OC-91
904,1821-02-26,290,Th OC-91
905,1821-02-26,246,Th OC-91
906,1821-02-27,104,Th OC-91
907,1821-02-27,160,Th OC-91
908,1821-02-27,315,Th OC-91
909,1821-02-28,200,Th OC-91
910,1821-02-28,135,Th OC-91
911,1821-02-28,254,Th OC-91
912,1821-03-01,255,Th OC-91
913,1821-03-01,375,Th OC-91
914,1821-03-01,315,Th OC-91
915,1821-03-02,219,Th OC-91
916,1821-03-02,53,Th OC-91
917,1821-03-03,73,Th OC-91
918,1821-03-03,388,Th OC-91
919,1821-03-04,135,Th OC-91
920,1821-03-04,120,Th OC-91
921,1821-03-04,241,Th OC-91
922,1821-03-05,336,Th OC-91
923,1821-03-05,143,Th OC-91
924,1821-03-06,53,Th OC-91
925,1821-03-06,388,Th OC-91
926,1821-03-07,212,Th OC-91
927,1821-03-07,280,Th OC-91
928,1821-03-08,139,Th OC-91
929,1821-03-08,331,Th OC-91
930,1821-03-09,104,Th OC-91
931,1821-03-09,255,Th OC-91
932,1821-03-09,251,Th OC-91
933,1821-03-10,182,Th OC-91
934,1821-03-10,379,Th OC-91
935,1821-03-11,289,Th OC-91
936,1821-03-11,378,Th OC-91
937,1821-03-11,377,Th OC-91
938,1821-03-12,379,Th OC-91
939,1821-03-13,375,Th OC-91
940,1821-03-13,380,Th OC-91
941,1821-03-14,379,Th OC-91
942,1821-03-15,336,Th OC-91
943,1821-03-15,377,Th OC-91
944,1821-03-16,379,Th OC-91
945,1821-03-17,73,Th OC-91
946,1821-03-17,389,Th OC-91
947,1821-03-18,219,Th OC-91
948,1821-03-18,322,Th OC-91
949,1821-03-19,12,Th OC-91
950,1821-03-19,379,Th OC-91
951,1821-03-20,150,Th OC-91
952,1821-03-20,378,Th OC-91
953,1821-03-21,379,Th OC-91
954,1821-03-21,315,Th OC-91
955,1821-03-22,139,Th OC-91
956,1821-03-22,331,Th OC-91
957,1821-03-23,322,Th OC-91
958,1821-03-23,379,Th OC-91
959,1821-03-24,18,Th OC-91
960,1821-03-24,383,Th OC-91
961,1821-03-25,388,Th OC-91
962,1821-03-25,315,Th OC-91
963,1821-03-26,290,Th OC-91
964,1821-03-26,151,Th OC-91
965,1821-03-27,73,Th OC-91
966,1821-03-27,379,Th OC-91
967,1821-03-28,139,Th OC-91
968,1821-03-28,377,Th OC-91
969,1821-03-29,28,Th OC-91
970,1821-03-29,315,Th OC-91
971,1821-03-30,388,Th OC-91
972,1821-03-30,151,Th OC-91
973,1821-03-31,28,Th OC-91
974,1821-03-31,227,Th OC-91
975,1821-04-01,198,Th OC-91
976,1821-04-01,375,Th OC-91
977,1821-04-01,254,Th OC-91
978,1821-04-02,26,Th OC-91
979,1821-04-02,379,Th OC-91
980,1821-04-03,28,Th OC-91
981,1821-04-03,315,Th OC-91
982,1821-04-04,53,Th OC-91
983,1821-04-04,241,Th OC-91
984,1821-04-05,182,Th OC-91
985,1821-04-05,389,Th OC-91
986,1821-04-06,26,Th OC-91
987,1821-04-06,379,Th OC-91
988,1821-04-07,120,Th OC-91
989,1821-04-07,28,Th OC-91
990,1821-04-08,239,Th OC-91
991,1821-04-08,379,Th OC-91
992,1821-04-09,28,Th OC-91
993,1821-04-09,374,Th OC-91
994,1821-04-10,135,Th OC-91
995,1821-04-10,384,Th OC-91
996,1821-04-10,226,Th OC-91
997,1821-04-11,28,Th OC-91
998,1821-04-11,280,Th OC-91
999,1821-04-12,72,Th OC-91
1000,1821-04-12,384,Th OC-91
1001,1821-04-12,336,Th OC-91
1002,1821-04-13,28,Th OC-91
1003,1821-04-13,239,Th OC-91
1004,1821-04-14,384,Th OC-91
1005,1821-04-14,251,Th OC-91
1006,1821-04-14,375,Th OC-91
1007,1821-04-15,139,Th OC-91
1008,1821-04-15,26,Th OC-91
1009,1821-04-15,384,Th OC-91
1010,1821-04-23,362,Th OC-91
1011,1821-04-23,315,Th OC-91
1012,1821-04-23,151,Th OC-91
1013,1821-04-24,73,Th OC-91
1014,1821-04-24,379,Th OC-91
1015,1821-04-25,28,Th OC-91
1016,1821-04-25,254,Th OC-91
1017,1821-04-26,177,Th OC-91
1018,1821-04-26,384,Th OC-91
1019,1821-04-26,12,Th OC-91
1020,1821-04-27,20,Th OC-91
1021,1821-04-27,143,Th OC-91
1022,1821-04-28,73,Th OC-91
1023,1821-04-28,384,Th OC-91
1024,1821-04-28,119,Th OC-91
1025,1821-04-29,239,Th OC-91
1026,1821-04-29,379,Th OC-91
1027,1821-04-30,84,Th OC-91
1028,1821-04-30,227,Th OC-91
1029,1821-05-01,84,Th OC-91
1030,1821-05-01,384,Th OC-91
1031,1821-05-03,84,Th OC-91
1032,1821-05-03,388,Th OC-91
1033,1821-05-04,289,Th OC-91
1034,1821-05-04,12,Th OC-91
1035,1821-05-04,251,Th OC-91
1036,1821-05-05,290,Th OC-91
1037,1821-05-05,151,Th OC-91
1038,1821-05-06,139,Th OC-91
1039,1821-05-06,73,Th OC-91
1040,1821-05-07,384,Th OC-91
1041,1821-05-07,226,Th OC-91
1042,1821-05-07,315,Th OC-91
1043,1821-05-08,84,Th OC-91
1044,1821-05-08,28,Th OC-91
1045,1821-05-08,151,Th OC-91
1046,1821-05-09,139,Th OC-91
1047,1821-05-09,290,Th OC-91
1048,1821-05-10,12,Th OC-91
1049,1821-05-10,379,Th OC-91
1050,1821-05-11,139,Th OC-91
1051,1821-05-11,36,Th OC-91
1052,1821-05-12,84,Th OC-91
1053,1821-05-12,28,Th OC-91
1054,1821-05-12,383,Th OC-91
1055,1821-05-13,84,Th OC-91
1056,1821-05-13,384,Th OC-91
1057,1821-05-13,251,Th OC-91
1058,1821-05-14,377,Th OC-91
1059,1821-05-14,240,Th OC-91
1060,1821-05-15,104,Th OC-91
1061,1821-05-15,160,Th OC-91
1062,1821-05-15,12,Th OC-91
1063,1821-05-16,20,Th OC-91
1064,1821-05-16,327,Th OC-91
1065,1821-05-17,331,Th OC-91
1066,1821-05-17,379,Th OC-91
1067,1821-05-18,73,Th OC-91
1068,1821-05-18,384,Th OC-91
1069,1821-05-18,315,Th OC-91
1070,1821-05-19,182,Th OC-91
1071,1821-05-19,84,Th OC-91
1072,1821-05-19,28,Th OC-91
1073,1821-05-20,380,Th OC-91
1074,1821-05-20,241,Th OC-91
1075,1821-05-21,139,Th OC-91
1076,1821-05-21,377,Th OC-91
1077,1821-05-22,212,Th OC-91
1078,1821-05-22,136,Th OC-91
1079,1821-05-23,200,Th OC-91
1080,1821-05-23,384,Th OC-91
1081,1821-05-23,119,Th OC-91
1082,1821-05-24,2,Th OC-91
1083,1821-05-24,136,Th OC-91
1084,1821-05-25,28,Th OC-91
1085,1821-05-25,384,Th OC-91
1086,1821-05-25,239,Th OC-91
1087,1821-05-26,71,Th OC-91
1088,1821-05-26,73,Th OC-91
1089,1821-05-26,315,Th OC-91
1090,1821-05-27,336,Th OC-91
1091,1821-05-27,240,Th OC-91
1092,1821-05-28,104,Th OC-91
1093,1821-05-28,182,Th OC-91
1094,1821-05-28,28,Th OC-91
1095,1821-05-29,71,Th OC-91
1096,1821-05-29,331,Th OC-91
1097,1821-05-29,136,Th OC-91
1098,1821-05-30,139,Th OC-91
1099,1821-05-30,377,Th OC-91
1100,1821-05-31,71,Th OC-91
1101,1821-05-31,26,Th OC-91
1102,1821-05-31,135,Th OC-91
1103,1821-06-01,28,Th OC-91
1104,1821-06-01,160,Th OC-91
1105,1821-06-02,71,Th OC-91
1106,1821-06-02,73,Th OC-91
1107,1821-06-02,12,Th OC-91
1108,1821-06-03,290,Th OC-91
1109,1821-06-03,377,Th OC-91
1110,1821-06-04,71,Th OC-91
1111,1821-06-04,331,Th OC-91
1112,1821-06-04,136,Th OC-91
1113,1821-06-05,255,Th OC-91
1114,1821-06-05,388,Th OC-91
1115,1821-06-06,71,Th OC-91
1116,1821-06-06,26,Th OC-91
1117,1821-06-06,227,Th OC-91
1118,1821-06-07,73,Th OC-91
1119,1821-06-07,28,Th OC-91
1120,1821-06-07,239,Th OC-91
1121,1821-06-08,139,Th OC-91
1122,1821-06-08,26,Th OC-91
1123,1821-06-09,18,Th OC-91
1124,1821-06-09,380,Th OC-91
1125,1821-06-11,200,Th OC-91
1126,1821-06-11,71,Th OC-91
1127,1821-06-11,135,Th OC-91
1128,1821-06-12,53,Th OC-91
1129,1821-06-12,290,Th OC-91
1130,1821-06-13,71,Th OC-91
1131,1821-06-13,12,Th OC-91
1132,1821-06-13,251,Th OC-91
1133,1821-06-14,73,Th OC-91
1134,1821-06-14,388,Th OC-91
1135,1821-06-17,135,Th OC-91
1136,1821-06-17,12,Th OC-91
1137,1821-06-17,377,Th OC-91
1138,1821-06-18,200,Th OC-91
1139,1821-06-18,71,Th OC-91
1140,1821-06-18,239,Th OC-91
1141,1821-06-19,73,Th OC-91
1142,1821-06-19,28,Th OC-91
1143,1821-06-19,136,Th OC-91
1144,1821-06-20,26,Th OC-91
1145,1821-06-20,290,Th OC-91
1146,1821-06-21,163,Th OC-91
1147,1821-06-21,212,Th OC-91
1148,1821-06-22,71,Th OC-91
1149,1821-06-22,12,Th OC-91
1150,1821-06-22,374,Th OC-91
1151,1821-06-23,28,Th OC-91
1152,1821-06-23,380,Th OC-91
1153,1821-06-24,139,Th OC-91
1154,1821-06-24,336,Th OC-91
1155,1821-06-25,212,Th OC-91
1156,1821-06-25,160,Th OC-91
1157,1821-06-26,224,Th OC-91
1158,1821-06-26,315,Th OC-91
1159,1821-06-27,95,Th OC-91
1160,1821-06-27,136,Th OC-91
1161,1821-06-28,71,Th OC-91
1162,1821-06-28,135,Th OC-91
1163,1821-06-28,36,Th OC-91
1164,1821-06-29,53,Th OC-91
1165,1821-06-29,157,Th OC-91
1166,1821-06-29,374,Th OC-91
1167,1821-06-30,71,Th OC-91
1168,1821-06-30,27,Th OC-91
1169,1821-06-30,315,Th OC-91
1170,1821-07-01,71,Th OC-91
1171,1821-07-01,135,Th OC-91
1172,1821-07-01,27,Th OC-91
1173,1821-07-02,95,Th OC-91
1174,1821-07-02,36,Th OC-91
1175,1821-07-03,198,Th OC-91
1176,1821-07-03,27,Th OC-91
1177,1821-07-03,251,Th OC-91
1178,1821-07-04,212,Th OC-91
1179,1821-07-04,255,Th OC-91
1180,1821-07-05,198,Th OC-91
1181,1821-07-05,27,Th OC-91
1182,1821-07-05,362,Th OC-91
1183,1821-07-06,26,Th OC-91
1184,1821-07-06,28,Th OC-91
1185,1821-07-06,160,Th OC-91
1186,1821-07-07,318,Th OC-91
1187,1821-07-07,136,Th OC-91
1188,1821-07-08,198,Th OC-91
1189,1821-07-08,71,Th OC-91
1190,1821-07-08,374,Th OC-91
1191,1821-07-09,200,Th OC-91
1192,1821-07-09,318,Th OC-91
1193,1821-07-10,73,Th OC-91
1194,1821-07-10,388,Th OC-91
1195,1821-07-11,36,Th OC-91
1196,1821-07-11,318,Th OC-91
1197,1821-07-12,27,Th OC-91
1198,1821-07-12,241,Th OC-91
1199,1821-07-13,251,Th OC-91
1200,1821-07-13,318,Th OC-91
1201,1821-07-14,212,Th OC-91
1202,1821-07-14,27,Th OC-91
1203,1821-07-15,377,Th OC-91
1204,1821-07-15,227,Th OC-91
1205,1821-07-16,383,Th OC-91
1206,1821-07-16,318,Th OC-91
1207,1821-07-17,200,Th OC-91
1208,1821-07-17,95,Th OC-91
1209,1821-07-18,239,Th OC-91
1210,1821-07-18,318,Th OC-91
1211,1821-07-19,227,Th OC-91
1212,1821-07-19,136,Th OC-91
1213,1821-07-20,318,Th OC-91
1214,1821-07-20,151,Th OC-91
1215,1821-07-21,383,Th OC-91
1216,1821-07-21,380,Th OC-91
1217,1821-07-22,139,Th OC-91
1218,1821-07-22,73,Th OC-91
1219,1821-07-23,198,Th OC-91
1220,1821-07-23,318,Th OC-91
1221,1821-07-24,53,Th OC-91
1222,1821-07-24,377,Th OC-91
1223,1821-07-25,12,Th OC-91
1224,1821-07-25,318,Th OC-91
1225,1821-07-26,58,Th OC-91
1226,1821-07-26,333,Th OC-91
1227,1821-07-27,318,Th OC-91
1228,1821-07-27,227,Th OC-91
1229,1821-07-28,198,Th OC-91
1230,1821-07-28,135,Th OC-91
1231,1821-07-28,157,Th OC-91
1232,1821-07-29,71,Th OC-91
1233,1821-07-29,239,Th OC-91
1234,1821-07-29,151,Th OC-91
1235,1821-07-30,73,Th OC-91
1236,1821-07-30,318,Th OC-91
1237,1821-07-31,219,Th OC-91
1238,1821-07-31,177,Th OC-91
1239,1821-08-01,184,Th OC-91
1240,1821-08-01,318,Th OC-91
1241,1821-08-02,20,Th OC-91
1242,1821-08-02,136,Th OC-91
1243,1821-08-03,383,Th OC-91
1244,1821-08-03,318,Th OC-91
1245,1821-08-04,290,Th OC-91
1246,1821-08-04,227,Th OC-91
1247,1821-08-05,139,Th OC-91
1248,1821-08-05,20,Th OC-91
1249,1821-08-06,198,Th OC-91
1250,1821-08-06,336,Th OC-91
1251,1821-08-07,184,Th OC-91
1252,1821-08-07,318,Th OC-91
1253,1821-08-08,26,Th OC-91
1254,1821-08-08,241,Th OC-91
1255,1821-08-09,71,Th OC-91
1256,1821-08-09,239,Th OC-91
1257,1821-08-09,251,Th OC-91
1258,1821-08-10,362,Th OC-91
1259,1821-08-10,318,Th OC-91
1260,1821-08-11,120,Th OC-91
1261,1821-08-11,389,Th OC-91
1262,1821-08-12,383,Th OC-91
1263,1821-08-12,388,Th OC-91
1264,1821-08-13,280,Th OC-91
1265,1821-08-13,318,Th OC-91
1266,1821-08-14,26,Th OC-91
1267,1821-08-14,377,Th OC-91
1268,1821-08-15,219,Th OC-91
1269,1821-08-15,151,Th OC-91
1270,1821-08-16,101,Th OC-91
1271,1821-08-16,227,Th OC-91
1272,1821-08-17,139,Th OC-91
1273,1821-08-17,157,Th OC-91
1274,1821-08-18,120,Th OC-91
1275,1821-08-18,101,Th OC-91
1276,1821-08-19,198,Th OC-91
1277,1821-08-19,27,Th OC-91
1278,1821-08-19,362,Th OC-91
1279,1821-08-20,200,Th OC-91
1280,1821-08-20,101,Th OC-91
1281,1821-08-21,27,Th OC-91
1282,1821-08-21,227,Th OC-91
1283,1821-08-22,26,Th OC-91
1284,1821-08-22,101,Th OC-91
1285,1821-08-23,219,Th OC-91
1286,1821-08-23,135,Th OC-91
1287,1821-08-24,27,Th OC-91
1288,1821-08-24,315,Th OC-91
1289,1821-08-24,136,Th OC-91
1290,1821-08-26,53,Th OC-91
1291,1821-08-26,336,Th OC-91
1292,1821-08-27,101,Th OC-91
1293,1821-08-27,227,Th OC-91
1294,1821-08-28,198,Th OC-91
1295,1821-08-28,318,Th OC-91
1296,1821-08-29,101,Th OC-91
1297,1821-08-29,377,Th OC-91
1298,1821-08-30,251,Th OC-91
1299,1821-08-30,318,Th OC-91
1300,1821-08-31,101,Th OC-91
1301,1821-08-31,27,Th OC-91
1302,1821-09-01,73,Th OC-91
1303,1821-09-01,318,Th OC-91
1304,1821-09-02,139,Th OC-91
1305,1821-09-02,150,Th OC-91
1306,1821-09-03,254,Th OC-91
1307,1821-09-03,318,Th OC-91
1308,1821-09-04,289,Th OC-91
1309,1821-09-04,101,Th OC-91
1310,1821-09-05,200,Th OC-91
1311,1821-09-05,384,Th OC-91
1312,1821-09-05,27,Th OC-91
1313,1821-09-06,318,Th OC-91
1314,1821-09-06,151,Th OC-91
1315,1821-09-07,101,Th OC-91
1316,1821-09-07,119,Th OC-91
1317,1821-09-08,2,Th OC-91
1318,1821-09-08,384,Th OC-91
1319,1821-09-09,27,Th OC-91
1320,1821-09-09,227,Th OC-91
1321,1821-09-10,119,Th OC-91
1322,1821-09-10,318,Th OC-91
1323,1821-09-11,135,Th OC-91
1324,1821-09-11,364,Th OC-91
1325,1821-09-11,136,Th OC-91
1326,1821-09-12,101,Th OC-91
1327,1821-09-12,239,Th OC-91
1328,1821-09-13,120,Th OC-91
1329,1821-09-13,27,Th OC-91
1330,1821-09-13,364,Th OC-91
1331,1821-09-14,157,Th OC-91
1332,1821-09-14,119,Th OC-91
1333,1821-09-14,227,Th OC-91
1334,1821-09-15,212,Th OC-91
1335,1821-09-15,73,Th OC-91
1336,1821-09-16,200,Th OC-91
1337,1821-09-16,71,Th OC-91
1338,1821-09-16,375,Th OC-91
1339,1821-09-17,364,Th OC-91
1340,1821-09-17,318,Th OC-91
1341,1821-09-18,139,Th OC-91
1342,1821-09-18,101,Th OC-91
1343,1821-09-19,198,Th OC-91
1344,1821-09-19,95,Th OC-91
1345,1821-09-20,101,Th OC-91
1346,1821-09-20,364,Th OC-91
1347,1821-09-21,27,Th OC-91
1348,1821-09-21,377,Th OC-91
1349,1821-09-22,104,Th OC-91
1350,1821-09-22,255,Th OC-91
1351,1821-09-22,251,Th OC-91
1352,1821-09-23,135,Th OC-91
1353,1821-09-23,120,Th OC-91
1354,1821-09-23,101,Th OC-91
1355,1821-09-24,377,Th OC-91
1356,1821-09-24,318,Th OC-91
1357,1821-09-25,95,Th OC-91
1358,1821-09-25,73,Th OC-91
1359,1821-09-26,71,Th OC-91
1360,1821-09-26,27,Th OC-91
1361,1821-09-26,315,Th OC-91
1362,1821-09-27,333,Th OC-91
1363,1821-09-27,318,Th OC-91
1364,1821-09-28,28,Th OC-91
1365,1821-09-28,160,Th OC-91
1366,1821-09-28,151,Th OC-91
1367,1821-09-29,42,Th OC-91
1368,1821-09-29,101,Th OC-91
1369,1821-09-30,389,Th OC-91
1370,1821-09-30,241,Th OC-91
1371,1821-10-01,71,Th OC-91
1372,1821-10-01,289,Th OC-91
1373,1821-10-01,239,Th OC-91
1374,1821-10-02,26,Th OC-91
1375,1821-10-02,135,Th OC-91
1376,1821-10-02,254,Th OC-91
1377,1821-10-03,160,Th OC-91
1378,1821-10-03,380,Th OC-91
1379,1821-10-04,139,Th OC-91
1380,1821-10-04,26,Th OC-91
1381,1821-10-05,104,Th OC-91
1382,1821-10-05,255,Th OC-91
1383,1821-10-05,315,Th OC-91
1384,1821-10-06,383,Th OC-91
1385,1821-10-06,318,Th OC-91
1386,1821-10-07,375,Th OC-91
1387,1821-10-07,315,Th OC-91
1388,1821-10-07,136,Th OC-91
1389,1821-10-08,280,Th OC-91
1390,1821-10-08,388,Th OC-91
1391,1821-10-09,26,Th OC-91
1392,1821-10-09,241,Th OC-91
1393,1821-10-10,27,Th OC-91
1394,1821-10-10,389,Th OC-91
1395,1821-10-11,212,Th OC-91
1396,1821-10-11,315,Th OC-91
1397,1821-10-12,20,Th OC-91
1398,1821-10-12,254,Th OC-91
1399,1821-10-13,200,Th OC-91
1400,1821-10-13,73,Th OC-91
1401,1821-10-13,119,Th OC-91
1402,1821-10-14,177,Th OC-91
1403,1821-10-14,101,Th OC-91
1404,1821-10-14,239,Th OC-91
1405,1821-10-15,69,Th OC-91
1406,1821-10-15,151,Th OC-91
1407,1821-10-17,289,Th OC-91
1408,1821-10-17,69,Th OC-91
1409,1821-10-18,101,Th OC-91
1410,1821-10-18,318,Th OC-91
1411,1821-10-19,71,Th OC-91
1412,1821-10-19,69,Th OC-91
1413,1821-10-20,200,Th OC-91
1414,1821-10-20,42,Th OC-91
1415,1821-10-20,27,Th OC-91
1416,1821-10-21,212,Th OC-91
1417,1821-10-21,294,Th OC-91
1418,1821-10-21,120,Th OC-91
1419,1821-10-22,333,Th OC-91
1420,1821-10-22,318,Th OC-91
1421,1821-10-23,28,Th OC-91
1422,1821-10-23,160,Th OC-91
1423,1821-10-23,151,Th OC-91
1424,1821-10-24,101,Th OC-91
1425,1821-10-24,318,Th OC-91
1426,1821-10-25,95,Th OC-91
1427,1821-10-25,136,Th OC-91
1428,1821-10-26,42,Th OC-91
1429,1821-10-26,240,Th OC-91
1430,1821-10-27,18,Th OC-91
1431,1821-10-27,380,Th OC-91
1432,1821-10-28,26,Th OC-91
1433,1821-10-28,294,Th OC-91
1434,1821-10-28,318,Th OC-91
1435,1821-10-29,200,Th OC-91
1436,1821-10-29,101,Th OC-91
1437,1821-10-29,73,Th OC-91
1438,1821-10-30,2,Th OC-91
1439,1821-10-30,27,Th OC-91
1440,1821-10-31,139,Th OC-91
1441,1821-10-31,101,Th OC-91
1442,1821-11-02,200,Th OC-91
1443,1821-11-02,120,Th OC-91
1444,1821-11-02,151,Th OC-91
1445,1821-11-03,20,Th OC-91
1446,1821-11-03,27,Th OC-91
1447,1821-11-04,336,Th OC-91
1448,1821-11-04,318,Th OC-91
1449,1821-11-05,212,Th OC-91
1450,1821-11-05,315,Th OC-91
1451,1821-11-06,101,Th OC-91
1452,1821-11-06,318,Th OC-91
1453,1821-11-07,219,Th OC-91
1454,1821-11-07,254,Th OC-91
1455,1821-11-08,73,Th OC-91
1456,1821-11-08,388,Th OC-91
1457,1821-11-09,227,Th OC-91
1458,1821-11-09,241,Th OC-91
1459,1821-11-10,294,Th OC-91
1460,1821-11-10,28,Th OC-91
1461,1821-11-10,255,Th OC-91
1462,1821-11-11,71,Th OC-91
1463,1821-11-11,135,Th OC-91
1464,1821-11-11,289,Th OC-91
1465,1821-11-12,20,Th OC-91
1466,1821-11-12,318,Th OC-91
1467,1821-11-13,384,Th OC-91
1468,1821-11-13,241,Th OC-91
1469,1821-11-14,139,Th OC-91
1470,1821-11-14,227,Th OC-91
1471,1821-11-15,101,Th OC-91
1472,1821-11-15,73,Th OC-91
1473,1821-11-16,336,Th OC-91
1474,1821-11-16,254,Th OC-91
1475,1821-11-17,212,Th OC-91
1476,1821-11-17,240,Th OC-91
1477,1821-11-18,333,Th OC-91
1478,1821-11-18,143,Th OC-91
1479,1821-11-19,290,Th OC-91
1480,1821-11-19,151,Th OC-91
1481,1821-11-20,104,Th OC-91
1482,1821-11-20,255,Th OC-91
1483,1821-11-20,251,Th OC-91
1484,1821-11-21,101,Th OC-91
1485,1821-11-21,377,Th OC-91
1486,1821-11-22,160,Th OC-91
1487,1821-11-22,388,Th OC-91
1488,1821-11-23,198,Th OC-91
1489,1821-11-23,12,Th OC-91
1490,1821-11-23,318,Th OC-91
1491,1821-11-24,290,M
1492,1821-11-24,73,M
1493,1821-11-25,336,Th OC-91
1494,1821-11-25,240,Th OC-91
1495,1821-11-26,120,Th OC-91
1496,1821-11-26,28,Th OC-91
1497,1821-11-26,363,Th OC-91
1498,1821-11-27,135,Th OC-91
1499,1821-11-27,9,Th OC-91
1500,1821-11-27,239,Th OC-91
1501,1821-11-28,139,Th OC-91
1502,1821-11-28,227,Th OC-91
1503,1821-11-29,289,Th OC-91
1504,1821-11-29,9,Th OC-91
1505,1821-11-29,315,Th OC-91
1506,1821-11-30,101,Th OC-91
1507,1821-11-30,318,Th OC-91
1508,1821-12-01,9,Th OC-91
1509,1821-12-01,384,Th OC-91
1510,1821-12-01,375,Th OC-91
1511,1821-12-02,318,Th OC-91
1512,1821-12-02,241,Th OC-91
1513,1821-12-03,104,Th OC-91
1514,1821-12-03,380,Th OC-91
1515,1821-12-04,198,Th OC-91
1516,1821-12-04,9,Th OC-91
1517,1821-12-04,120,Th OC-91
1518,1821-12-05,289,Th OC-91
1519,1821-12-05,101,Th OC-91
1520,1821-12-06,9,Th OC-91
1521,1821-12-06,318,Th OC-91
